   5    6    0    0    0    0.428294
   5    6    0    0    1    0.428302
   5    7    0    0    0    0.428659
   5    7    1    0    0    0.428642
   5    8    0    0    0    0.425782
   5    8    0    1    0    0.426292
   5    6    0    1    0   -0.065058
   5    6    0    1    1   -0.064921
   5    7    0    0    1   -0.063915
   5    7    1    0    1   -0.063921
   5    8    1    0    0   -0.064594
   5    8    1    1    0   -0.064679
   5    6   -1    0    0   -0.084637
   5    6   -1    0    1   -0.084390
   5    7    0   -1    0   -0.083371
   5    7    1   -1    0   -0.083384
   5    8    0    0   -1   -0.082591
   5    8    0    1   -1   -0.082684
   5    5   -1    0    0    0.087303
   5    5    0   -1    0    0.086759
   5    5    0    0   -1    0.088296
   5    5    0    0    1    0.088296
   5    5    0    1    0    0.086759
   5    5    1    0    0    0.087303
   5    6   -1    1    0    0.025392
   5    6   -1    1    1    0.025643
   5    7    0   -1    1    0.026566
   5    7    1   -1    1    0.026556
   5    8    1    0   -1    0.026145
   5    8    1    1   -1    0.025965
   5    6    1    0    0    0.039424
   5    6    1    0    1    0.039578
   5    7    0    1    0    0.039123
   5    7    1    1    0    0.039117
   5    8    0    0    1    0.039044
   5    8    0    1    1    0.038915
   5    6    0   -1    0    0.029125
   5    6    0   -1    1    0.029276
   5    7    0    0   -1    0.028684
   5    7    1    0   -1    0.028675
   5    8   -1    0    0    0.028973
   5    8   -1    1    0    0.028939
   5    5   -1   -1    0   -0.005448
   5    5   -1    0   -1   -0.005668
   5    5   -1    0    1    0.015255
   5    5   -1    1    0    0.015147
   5    5    0   -1   -1   -0.005708
   5    5    0   -1    1    0.015337
   5    5    0    1   -1    0.015337
   5    5    0    1    1   -0.005708
   5    5    1   -1    0    0.015147
   5    5    1    0   -1    0.015255
   5    5    1    0    1   -0.005668
   5    5    1    1    0   -0.005448
   5    6    1    1    0   -0.015649
   5    6    1    1    1   -0.015765
   5    7    0    1    1   -0.015628
   5    7    1    1    1   -0.015620
   5    8    1    0    1   -0.015884
   5    8    1    1    1   -0.015885
   5    6    0    0   -1    0.028626
   5    7   -1    0    0    0.029080
   5    7    2    0    0    0.029085
   5    8    0   -1    0    0.028966
   5    8    0    2    0    0.028980
   5    6    0    0    2    0.028542
   5    6   -1   -1    0   -0.011925
   5    6   -1   -1    1   -0.011941
   5    7    0   -1   -1   -0.011981
   5    7    1   -1   -1   -0.011985
   5    8   -1    0   -1   -0.011913
   5    8   -1    1   -1   -0.011794
   5    6    0    1   -1    0.001567
   5    7   -1    0    1    0.001169
   5    8    1   -1    0    0.001543
   5    6    0    1    2    0.001607
   5    7    2    0    1    0.001167
   5    8    1    2    0    0.001504
   5    6   -1    0   -1   -0.007917
   5    7   -1   -1    0   -0.007763
   5    8    0   -1   -1   -0.007945
   5    6   -1    0    2   -0.007869
   5    7    2   -1    0   -0.007765
   5    8    0    2   -1   -0.007986
   5    5   -1   -1   -1    0.000080
   5    5   -1   -1    1    0.009749
   5    5   -1    1   -1    0.009607
   5    5   -1    1    1    0.009406
   5    5    1   -1   -1    0.009406
   5    5    1   -1    1    0.009607
   5    5    1    1   -1    0.009749
   5    5    1    1    1    0.000080
   5    6    0    2    0    0.008001
   5    6    0    2    1    0.007942
   5    7    0    0    2    0.007866
   5    7    1    0    2    0.007869
   5    8    2    0    0    0.007890
   5    8    2    1    0    0.007902
   5    6   -1    1   -1    0.007795
   5    6   -1    1    2    0.007917
   5    6    1   -1    0    0.001816
   5    6    1   -1    1    0.001844
   5    7   -1   -1    1    0.007636
   5    7    0    1   -1    0.001749
   5    7    1    1   -1    0.001748
   5    7    2   -1    1    0.007632
   5    8   -1    0    1    0.001814
   5    8   -1    1    1    0.001782
   5    8    1   -1   -1    0.007618
   5    8    1    2   -1    0.007506
   5    8    0    0   -2    0.000798
   5    8    0    1   -2    0.000811
   5    6   -2    0    0    0.000951
   5    6   -2    0    1    0.000971
   5    7    0   -2    0    0.000836
   5    7    1   -2    0    0.000834
   5    6    1    0   -1   -0.000105
   5    6    1    0    2   -0.000008
   5    7   -1    1    0   -0.000012
   5    7    0   -1    2   -0.000106
   5    7    1   -1    2   -0.000107
   5    7    2    1    0   -0.000019
   5    8    0   -1    1   -0.000148
   5    8    0    2    1   -0.000130
   5    8    2    0   -1   -0.000059
   5    8    2    1   -1   -0.000147
   5    6   -1    2    0   -0.000108
   5    6   -1    2    1   -0.000048
   5    6   -2    1    0    0.000946
   5    6   -2    1    1    0.001080
   5    6    0   -1   -1    0.004023
   5    6    0   -1    2    0.003999
   5    7   -1    0   -1    0.004016
   5    7    0   -2    1    0.000867
   5    7    1   -2    1    0.000861
   5    7    2    0   -1    0.004020
   5    8   -1   -1    0    0.004025
   5    8   -1    2    0    0.003956
   5    8    1    0   -2    0.001041
   5    8    1    1   -2    0.000935
   5    5   -2    0    0    0.000591
   5    5    0   -2    0    0.000793
   5    5    0    0   -2    0.000821
   5    5    0    0    2    0.000821
   5    5    0    2    0    0.000793
   5    5    2    0    0    0.000591
   5    6    1    1   -1   -0.002934
   5    6    1    1    2   -0.002959
   5    7   -1    1    1   -0.003149
   5    7    2    1    1   -0.003148
   5    8    1   -1    1   -0.002993
   5    8    1    2    1   -0.002973
   5    6   -1   -1   -1   -0.006471
   5    7   -1   -1   -1   -0.006465
   5    8   -1   -1   -1   -0.006499
   5    8   -1    2   -1   -0.006478
   5    6   -1   -1    2   -0.006482
   5    7    2   -1   -1   -0.006464
   5    6    1    2    0   -0.000091
   5    6    1    2    1   -0.000098
   5    7    0    1    2   -0.000097
   5    7    1    1    2   -0.000097
   5    8    2    0    1   -0.000089
   5    8    2    1    1   -0.000069
   5    6   -2   -1    0    0.000086
   5    6   -2   -1    1    0.000080
   5    7    0   -2   -1    0.000055
   5    7    1   -2   -1    0.000056
   5    8   -1    0   -2    0.000034
   5    8   -1    1   -2    0.000039
   5    5   -2   -1    0   -0.002475
   5    5   -2    0   -1   -0.001567
   5    5   -2    0    1   -0.001889
   5    5   -2    1    0   -0.000313
   5    5   -1   -2    0   -0.001588
   5    5   -1    0   -2   -0.002462
   5    5   -1    0    2   -0.000390
   5    5   -1    2    0   -0.001748
   5    5    0   -2   -1   -0.002453
   5    5    0   -2    1   -0.000393
   5    5    0   -1   -2   -0.001616
   5    5    0   -1    2   -0.001790
   5    5    0    1   -2   -0.001790
   5    5    0    1    2   -0.001616
   5    5    0    2   -1   -0.000393
   5    5    0    2    1   -0.002453
   5    5    1   -2    0   -0.001748
   5    5    1    0   -2   -0.000390
   5    5    1    0    2   -0.002462
   5    5    1    2    0   -0.001588
   5    5    2   -1    0   -0.000313
   5    5    2    0   -1   -0.001889
   5    5    2    0    1   -0.001567
   5    5    2    1    0   -0.002475
   5    6    0    2   -1    0.000243
   5    6    0    2    2    0.000242
   5    6    2    0    0   -0.003263
   5    6    2    0    1   -0.003225
   5    7   -1    0    2    0.000261
   5    7    0    2    0   -0.003232
   5    7    1    2    0   -0.003234
   5    7    2    0    2    0.000260
   5    8    0    0    2   -0.003236
   5    8    0    1    2   -0.003243
   5    8    2   -1    0    0.000187
   5    8    2    2    0    0.000220
   5    6    1   -1   -1    0.004207
   5    6    1   -1    2    0.004246
   5    7   -1    1   -1    0.004199
   5    7    2    1   -1    0.004199
   5    8   -1   -1    1    0.004178
   5    8   -1    2    1    0.004127
   5    6   -2    0   -1   -0.000158
   5    6   -2    0    2   -0.000177
   5    6    0   -2    0   -0.001203
   5    6    0   -2    1   -0.001190
   5    7   -1   -2    0   -0.000173
   5    7    0    0   -2   -0.001265
   5    7    1    0   -2   -0.001265
   5    7    2   -2    0   -0.000172
   5    8   -2    0    0   -0.001206
   5    8   -2    1    0   -0.001232
   5    8    0   -1   -2   -0.000135
   5    8    0    2   -2   -0.000146
   5    6    2    1    0   -0.001146
   5    6    2    1    1   -0.001140
   5    7    0    2    1   -0.001166
   5    7    1    2    1   -0.001167
   5    8    1    0    2   -0.001179
   5    8    1    1    2   -0.001167
   5    6   -1    2   -1    0.002498
   5    6   -1    2    2    0.002491
   5    7   -1   -1    2    0.002473
   5    7    2   -1    2    0.002474
   5    8    2   -1   -1    0.002432
   5    8    2    2   -1    0.002407
   5    6   -2    1   -1    0.001256
   5    6   -2    1    2    0.001268
   5    7   -1   -2    1    0.001188
   5    8    1   -1   -2    0.001197
   5    8    1    2   -2    0.001214
   5    7    2   -2    1    0.001187
   5    6   -1   -2    0   -0.000054
   5    6   -1   -2    1   -0.000050
   5    7    0   -1   -2   -0.000071
   5    7    1   -1   -2   -0.000070
   5    8   -2    0   -1   -0.000063
   5    8   -2    1   -1   -0.000092
   5    5   -2   -1   -1    0.002083
   5    5   -2   -1    1   -0.001275
   5    5   -2    1   -1   -0.000145
   5    5   -2    1    1   -0.002804
   5    5   -1   -2   -1    0.002086
   5    5   -1   -2    1   -0.000024
   5    5   -1   -1   -2    0.002075
   5    5   -1   -1    2   -0.002895
   5    5   -1    1   -2   -0.001209
   5    5   -1    1    2    0.000060
   5    5   -1    2   -1   -0.002876
   5    5   -1    2    1   -0.001323
   5    5    1   -2   -1   -0.001323
   5    5    1   -2    1   -0.002876
   5    5    1   -1   -2    0.000060
   5    5    1   -1    2   -0.001209
   5    5    1    1   -2   -0.002895
   5    5    1    1    2    0.002075
   5    5    1    2   -1   -0.000024
   5    5    1    2    1    0.002086
   5    5    2   -1   -1   -0.002804
